,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
106,7.0E+27,4.7E+29,1.6E+31,4.0E+32,7.6E+33,1.2E+35,1.6E+36,2.0E+37,2.2E+38,2.2E+39,2.1E+40,1.8E+41,1.5E+42,1.2E+43,8.8E+43,6.3E+44,4.3E+45,2.8E+46,1.8E+47,1.1E+48,6.7E+48,3.9E+49,2.2E+50,1.2E+51,6.7E+51,3.5E+52,1.8E+53,9.3E+53,4.6E+54,2.3E+55,1.1E+56,5.2E+56,2.4E+57,1.1E+58,5.0E+58,2.2E+59,9.9E+59,4.3E+60,1.8E+61,7.8E+61,3.3E+62,1.4E+63,5.6E+63,2.3E+64,9.1E+64,3.6E+65,1.4E+66,5.6E+66,2.2E+67,8.3E+67,3.2E+68,1.2E+69,4.5E+69,1.7E+70,6.1E+70,2.2E+71,8.1E+71,2.9E+72,1.1E+73,3.8E+73,1.3E+74,4.7E+74,1.6E+75,5.7E+75,2.0E+76,6.7E+76,2.3E+77,7.8E+77,2.6E+78,8.8E+78,2.9E+79,9.8E+79,3.2E+80,1.1E+81,3.5E+81,1.1E+82,3.7E+82,1.2E+83,3.8E+83,1.2E+84,3.9E+84,1.2E+85,3.9E+85,1.2E+86,3.9E+86,1.2E+87,3.8E+87,1.2E+88,3.6E+88,1.1E+89,3.4E+89,1.0E+90,3.2E+90,9.7E+90,2.9E+91,8.8E+91,2.7E+92,8.0E+92,2.4E+93,7.1E+93,2.1E+94,6.2E+94,1.8E+95,5.4E+95,1.6E+96,4.6E+96,1.3E+97,3.9E+97,1.1E+98,3.3E+98,9.5E+98,2.7E+99,7.9E+99,2.2E+100,6.4E+100,1.8E+101,5.2E+101,1.5E+102,4.2E+102,1.2E+103
107,1.3E+28,8.7E+29,3.1E+31,7.5E+32,1.4E+34,2.3E+35,3.2E+36,3.9E+37,4.3E+38,4.4E+39,4.1E+40,3.6E+41,3.0E+42,2.4E+43,1.8E+44,1.3E+45,8.9E+45,5.9E+46,3.8E+47,2.4E+48,1.4E+49,8.3E+49,4.8E+50,2.6E+51,1.4E+52,7.7E+52,4.0E+53,2.0E+54,1.0E+55,5.0E+55,2.4E+56,1.2E+57,5.4E+57,2.5E+58,1.1E+59,5.1E+59,2.3E+60,9.9E+60,4.3E+61,1.8E+62,7.6E+62,3.2E+63,1.3E+64,5.3E+64,2.2E+65,8.6E+65,3.4E+66,1.3E+67,5.2E+67,2.0E+68,7.6E+68,2.9E+69,1.1E+70,4.1E+70,1.5E+71,5.5E+71,2.0E+72,7.3E+72,2.6E+73,9.4E+73,3.3E+74,1.2E+75,4.1E+75,1.4E+76,5.0E+76,1.7E+77,5.9E+77,2.0E+78,6.8E+78,2.3E+79,7.7E+79,2.6E+80,8.5E+80,2.8E+81,9.2E+81,3.0E+82,9.8E+82,3.2E+83,1.0E+84,3.3E+84,1.1E+85,3.4E+85,1.1E+86,3.4E+86,1.1E+87,3.3E+87,1.0E+88,3.2E+88,1.0E+89,3.1E+89,9.5E+89,2.9E+90,8.9E+90,2.7E+91,8.2E+91,2.5E+92,7.5E+92,2.3E+93,6.8E+93,2.0E+94,6.0E+94,1.8E+95,5.3E+95,1.6E+96,4.6E+96,1.3E+97,3.9E+97,1.1E+98,3.3E+98,9.7E+98,2.8E+99,8.1E+99,2.3E+100,6.7E+100,1.9E+101,5.5E+101,1.6E+102,4.4E+102,1.3E+103,3.5E+103
108,2.4E+28,1.6E+30,5.7E+31,1.4E+33,2.7E+34,4.4E+35,6.1E+36,7.6E+37,8.5E+38,8.7E+39,8.2E+40,7.3E+41,6.1E+42,4.8E+43,3.6E+44,2.6E+45,1.8E+46,1.2E+47,7.9E+47,4.9E+48,3.0E+49,1.8E+50,1.0E+51,5.7E+51,3.1E+52,1.7E+53,8.7E+53,4.5E+54,2.2E+55,1.1E+56,5.4E+56,2.6E+57,1.2E+58,5.6E+58,2.6E+59,1.2E+60,5.2E+60,2.3E+61,9.8E+61,4.2E+62,1.8E+63,7.4E+63,3.1E+64,1.3E+65,5.1E+65,2.0E+66,8.1E+66,3.2E+67,1.2E+68,4.8E+68,1.8E+69,7.0E+69,2.7E+70,9.9E+70,3.7E+71,1.4E+72,5.0E+72,1.8E+73,6.6E+73,2.4E+74,8.4E+74,3.0E+75,1.0E+76,3.7E+76,1.3E+77,4.4E+77,1.5E+78,5.2E+78,1.8E+79,5.9E+79,2.0E+80,6.7E+80,2.2E+81,7.4E+81,2.4E+82,8.0E+82,2.6E+83,8.5E+83,2.7E+84,8.8E+84,2.8E+85,9.1E+85,2.9E+86,9.1E+86,2.9E+87,9.1E+87,2.8E+88,8.9E+88,2.8E+89,8.5E+89,2.6E+90,8.1E+90,2.5E+91,7.6E+91,2.3E+92,7.0E+92,2.1E+93,6.4E+93,1.9E+94,5.7E+94,1.7E+95,5.1E+95,1.5E+96,4.5E+96,1.3E+97,3.9E+97,1.1E+98,3.3E+98,9.7E+98,2.8E+99,8.2E+99,2.4E+100,6.8E+100,2.0E+101,5.7E+101,1.6E+102,4.6E+102,1.3E+103,3.8E+103,1.1E+104
109,4.3E+28,3.0E+30,1.1E+32,2.7E+33,5.2E+34,8.5E+35,1.2E+37,1.5E+38,1.7E+39,1.7E+40,1.6E+41,1.5E+42,1.2E+43,9.8E+43,7.4E+44,5.4E+45,3.8E+46,2.5E+47,1.6E+48,1.0E+49,6.3E+49,3.7E+50,2.2E+51,1.2E+52,6.7E+52,3.6E+53,1.9E+54,9.8E+54,4.9E+55,2.5E+56,1.2E+57,5.8E+57,2.7E+58,1.3E+59,5.8E+59,2.6E+60,1.2E+61,5.2E+61,2.2E+62,9.7E+62,4.1E+63,1.7E+64,7.2E+64,2.9E+65,1.2E+66,4.8E+66,1.9E+67,7.6E+67,3.0E+68,1.2E+69,4.5E+69,1.7E+70,6.5E+70,2.4E+71,9.1E+71,3.4E+72,1.2E+73,4.5E+73,1.6E+74,5.9E+74,2.1E+75,7.5E+75,2.6E+76,9.3E+76,3.2E+77,1.1E+78,3.9E+78,1.3E+79,4.5E+79,1.5E+80,5.2E+80,1.7E+81,5.8E+81,1.9E+82,6.4E+82,2.1E+83,6.9E+83,2.2E+84,7.3E+84,2.4E+85,7.6E+85,2.4E+86,7.8E+86,2.5E+87,7.8E+87,2.5E+88,7.8E+88,2.4E+89,7.6E+89,2.4E+90,7.3E+90,2.2E+91,6.9E+91,2.1E+92,6.5E+92,2.0E+93,6.0E+93,1.8E+94,5.4E+94,1.6E+95,4.9E+95,1.5E+96,4.3E+96,1.3E+97,3.8E+97,1.1E+98,3.3E+98,9.7E+98,2.8E+99,8.2E+99,2.4E+100,7.0E+100,2.0E+101,5.8E+101,1.7E+102,4.8E+102,1.4E+103,3.9E+103,1.1E+104,3.2E+104
110,8.0E+28,5.5E+30,2.0E+32,5.1E+33,9.9E+34,1.6E+36,2.3E+37,2.9E+38,3.2E+39,3.4E+40,3.2E+41,2.9E+42,2.5E+43,2.0E+44,1.5E+45,1.1E+46,7.8E+46,5.3E+47,3.4E+48,2.2E+49,1.3E+50,7.9E+50,4.6E+51,2.6E+52,1.4E+53,7.8E+53,4.1E+54,2.1E+55,1.1E+56,5.4E+56,2.7E+57,1.3E+58,6.1E+58,2.8E+59,1.3E+60,6.0E+60,2.7E+61,1.2E+62,5.2E+62,2.2E+63,9.5E+63,4.0E+64,1.7E+65,6.9E+65,2.8E+66,1.1E+67,4.6E+67,1.8E+68,7.1E+68,2.8E+69,1.1E+70,4.1E+70,1.6E+71,5.9E+71,2.2E+72,8.2E+72,3.0E+73,1.1E+74,4.0E+74,1.5E+75,5.3E+75,1.9E+76,6.6E+76,2.3E+77,8.2E+77,2.8E+78,9.9E+78,3.4E+79,1.2E+80,4.0E+80,1.3E+81,4.5E+81,1.5E+82,5.0E+82,1.7E+83,5.5E+83,1.8E+84,6.0E+84,1.9E+85,6.3E+85,2.0E+86,6.5E+86,2.1E+87,6.7E+87,2.1E+88,6.7E+88,2.1E+89,6.6E+89,2.1E+90,6.5E+90,2.0E+91,6.2E+91,1.9E+92,5.9E+92,1.8E+93,5.5E+93,1.7E+94,5.1E+94,1.5E+95,4.6E+95,1.4E+96,4.1E+96,1.2E+97,3.7E+97,1.1E+98,3.2E+98,9.5E+98,2.8E+99,8.2E+99,2.4E+100,7.0E+100,2.0E+101,5.9E+101,1.7E+102,4.9E+102,1.4E+103,4.1E+103,1.2E+104,3.3E+104,9.5E+104
111,1.5E+29,1.0E+31,3.8E+32,9.5E+33,1.9E+35,3.1E+36,4.4E+37,5.6E+38,6.4E+39,6.6E+40,6.4E+41,5.8E+42,5.0E+43,4.0E+44,3.1E+45,2.3E+46,1.6E+47,1.1E+48,7.1E+48,4.5E+49,2.8E+50,1.7E+51,9.8E+51,5.6E+52,3.1E+53,1.7E+54,8.9E+54,4.6E+55,2.4E+56,1.2E+57,5.9E+57,2.8E+58,1.4E+59,6.4E+59,3.0E+60,1.3E+61,6.1E+61,2.7E+62,1.2E+63,5.1E+63,2.2E+64,9.3E+64,3.9E+65,1.6E+66,6.6E+66,2.7E+67,1.1E+68,4.3E+68,1.7E+69,6.7E+69,2.6E+70,1.0E+71,3.8E+71,1.4E+72,5.4E+72,2.0E+73,7.5E+73,2.7E+74,1.0E+75,3.6E+75,1.3E+76,4.7E+76,1.7E+77,5.9E+77,2.1E+78,7.2E+78,2.5E+79,8.7E+79,3.0E+80,1.0E+81,3.5E+81,1.2E+82,3.9E+82,1.3E+83,4.4E+83,1.5E+84,4.8E+84,1.6E+85,5.1E+85,1.7E+86,5.4E+86,1.7E+87,5.6E+87,1.8E+88,5.7E+88,1.8E+89,5.7E+89,1.8E+90,5.7E+90,1.8E+91,5.5E+91,1.7E+92,5.3E+92,1.6E+93,5.0E+93,1.5E+94,4.7E+94,1.4E+95,4.3E+95,1.3E+96,3.9E+96,1.2E+97,3.5E+97,1.0E+98,3.1E+98,9.3E+98,2.7E+99,8.1E+99,2.4E+100,7.0E+100,2.0E+101,5.9E+101,1.7E+102,5.0E+102,1.5E+103,4.2E+103,1.2E+104,3.5E+104,9.9E+104,2.8E+105
112,2.7E+29,1.9E+31,7.0E+32,1.8E+34,3.6E+35,6.0E+36,8.5E+37,1.1E+39,1.2E+40,1.3E+41,1.3E+42,1.2E+43,9.9E+43,8.1E+44,6.3E+45,4.6E+46,3.3E+47,2.2E+48,1.5E+49,9.5E+49,5.9E+50,3.5E+51,2.1E+52,1.2E+53,6.6E+53,3.6E+54,1.9E+55,1.0E+56,5.2E+56,2.6E+57,1.3E+58,6.3E+58,3.0E+59,1.4E+60,6.6E+60,3.0E+61,1.4E+62,6.1E+62,2.7E+63,1.2E+64,5.1E+64,2.2E+65,9.1E+65,3.8E+66,1.6E+67,6.3E+67,2.6E+68,1.0E+69,4.1E+69,1.6E+70,6.2E+70,2.4E+71,9.2E+71,3.5E+72,1.3E+73,4.9E+73,1.8E+74,6.8E+74,2.5E+75,9.0E+75,3.3E+76,1.2E+77,4.2E+77,1.5E+78,5.2E+78,1.8E+79,6.4E+79,2.2E+80,7.6E+80,2.6E+81,8.9E+81,3.0E+82,1.0E+83,3.4E+83,1.1E+84,3.8E+84,1.3E+85,4.1E+85,1.4E+86,4.4E+86,1.4E+87,4.7E+87,1.5E+88,4.8E+88,1.5E+89,4.9E+89,1.6E+90,4.9E+90,1.5E+91,4.8E+91,1.5E+92,4.7E+92,1.5E+93,4.5E+93,1.4E+94,4.3E+94,1.3E+95,4.0E+95,1.2E+96,3.7E+96,1.1E+97,3.3E+97,1.0E+98,3.0E+98,8.9E+98,2.6E+99,7.9E+99,2.3E+100,6.8E+100,2.0E+101,5.9E+101,1.7E+102,5.0E+102,1.5E+103,4.3E+103,1.2E+104,3.6E+104,1.0E+105,2.9E+105,8.4E+105
113,5.0E+29,3.5E+31,1.3E+33,3.4E+34,6.8E+35,1.1E+37,1.6E+38,2.1E+39,2.4E+40,2.6E+41,2.5E+42,2.3E+43,2.0E+44,1.6E+45,1.3E+46,9.4E+46,6.7E+47,4.6E+48,3.1E+49,2.0E+50,1.2E+51,7.5E+51,4.4E+52,2.5E+53,1.4E+54,7.8E+54,4.2E+55,2.2E+56,1.1E+57,5.7E+57,2.9E+58,1.4E+59,6.7E+59,3.2E+60,1.5E+61,6.9E+61,3.1E+62,1.4E+63,6.2E+63,2.7E+64,1.2E+65,5.0E+65,2.1E+66,8.8E+66,3.6E+67,1.5E+68,6.0E+68,2.4E+69,9.7E+69,3.8E+70,1.5E+71,5.8E+71,2.2E+72,8.5E+72,3.2E+73,1.2E+74,4.5E+74,1.7E+75,6.1E+75,2.2E+76,8.1E+76,2.9E+77,1.0E+78,3.7E+78,1.3E+79,4.6E+79,1.6E+80,5.6E+80,2.0E+81,6.7E+81,2.3E+82,7.8E+82,2.6E+83,8.9E+83,3.0E+84,9.9E+84,3.3E+85,1.1E+86,3.6E+86,1.2E+87,3.8E+87,1.2E+88,4.0E+88,1.3E+89,4.1E+89,1.3E+90,4.2E+90,1.3E+91,4.2E+91,1.3E+92,4.1E+92,1.3E+93,4.0E+93,1.2E+94,3.8E+94,1.2E+95,3.6E+95,1.1E+96,3.4E+96,1.0E+97,3.1E+97,9.4E+97,2.8E+98,8.5E+98,2.5E+99,7.6E+99,2.2E+100,6.7E+100,2.0E+101,5.8E+101,1.7E+102,5.0E+102,1.5E+103,4.3E+103,1.2E+104,3.6E+104,1.0E+105,3.0E+105,8.7E+105,2.5E+106
114,9.1E+29,6.6E+31,2.5E+33,6.4E+34,1.3E+36,2.2E+37,3.2E+38,4.1E+39,4.8E+40,5.1E+41,5.0E+42,4.6E+43,4.0E+44,3.3E+45,2.6E+46,1.9E+47,1.4E+48,9.6E+48,6.4E+49,4.1E+50,2.6E+51,1.6E+52,9.3E+52,5.4E+53,3.0E+54,1.7E+55,9.0E+55,4.8E+56,2.5E+57,1.3E+58,6.3E+58,3.1E+59,1.5E+60,7.1E+60,3.3E+61,1.5E+62,7.0E+62,3.2E+63,1.4E+64,6.2E+64,2.7E+65,1.2E+66,4.9E+66,2.0E+67,8.5E+67,3.5E+68,1.4E+69,5.7E+69,2.3E+70,9.1E+70,3.6E+71,1.4E+72,5.4E+72,2.1E+73,7.8E+73,2.9E+74,1.1E+75,4.1E+75,1.5E+76,5.5E+76,2.0E+77,7.3E+77,2.6E+78,9.4E+78,3.3E+79,1.2E+80,4.1E+80,1.4E+81,5.0E+81,1.7E+82,5.9E+82,2.0E+83,6.8E+83,2.3E+84,7.8E+84,2.6E+85,8.6E+85,2.9E+86,9.4E+86,3.1E+87,1.0E+88,3.3E+88,1.1E+89,3.5E+89,1.1E+90,3.6E+90,1.1E+91,3.6E+91,1.1E+92,3.6E+92,1.1E+93,3.5E+93,1.1E+94,3.4E+94,1.1E+95,3.3E+95,1.0E+96,3.1E+96,9.5E+96,2.9E+97,8.7E+97,2.6E+98,8.0E+98,2.4E+99,7.2E+99,2.2E+100,6.4E+100,1.9E+101,5.7E+101,1.7E+102,4.9E+102,1.5E+103,4.3E+103,1.2E+104,3.6E+104,1.1E+105,3.1E+105,8.9E+105,2.6E+106,7.4E+106
115,1.7E+30,1.2E+32,4.6E+33,1.2E+35,2.5E+36,4.2E+37,6.1E+38,7.9E+39,9.3E+40,1.0E+42,9.9E+42,9.2E+43,8.0E+44,6.6E+45,5.2E+46,3.9E+47,2.8E+48,2.0E+49,1.3E+50,8.6E+50,5.4E+51,3.3E+52,2.0E+53,1.1E+54,6.5E+54,3.6E+55,1.9E+56,1.0E+57,5.4E+57,2.8E+58,1.4E+59,6.8E+59,3.3E+60,1.6E+61,7.5E+61,3.5E+62,1.6E+63,7.2E+63,3.2E+64,1.4E+65,6.2E+65,2.7E+66,1.1E+67,4.8E+67,2.0E+68,8.2E+68,3.3E+69,1.4E+70,5.4E+70,2.2E+71,8.5E+71,3.3E+72,1.3E+73,5.0E+73,1.9E+74,7.2E+74,2.7E+75,1.0E+76,3.7E+76,1.4E+77,5.0E+77,1.8E+78,6.5E+78,2.3E+79,8.3E+79,3.0E+80,1.0E+81,3.6E+81,1.3E+82,4.4E+82,1.5E+83,5.2E+83,1.8E+84,6.0E+84,2.0E+85,6.8E+85,2.3E+86,7.5E+86,2.5E+87,8.2E+87,2.7E+88,8.8E+88,2.8E+89,9.2E+89,3.0E+90,9.6E+90,3.1E+91,9.7E+91,3.1E+92,9.8E+92,3.1E+93,9.7E+93,3.0E+94,9.4E+94,2.9E+95,9.1E+95,2.8E+96,8.6E+96,2.6E+97,8.0E+97,2.4E+98,7.4E+98,2.2E+99,6.8E+99,2.0E+100,6.1E+100,1.8E+101,5.5E+101,1.6E+102,4.8E+102,1.4E+103,4.2E+103,1.2E+104,3.6E+104,1.1E+105,3.1E+105,9.0E+105,2.6E+106,7.5E+106,2.2E+107
116,3.1E+30,2.3E+32,8.6E+33,2.3E+35,4.7E+36,8.0E+37,1.2E+39,1.5E+40,1.8E+41,2.0E+42,2.0E+43,1.8E+44,1.6E+45,1.3E+46,1.1E+47,8.0E+47,5.8E+48,4.1E+49,2.7E+50,1.8E+51,1.1E+52,7.0E+52,4.2E+53,2.4E+54,1.4E+55,7.7E+55,4.2E+56,2.2E+57,1.2E+58,6.0E+58,3.0E+59,1.5E+60,7.4E+60,3.5E+61,1.7E+62,7.8E+62,3.6E+63,1.6E+64,7.3E+64,3.2E+65,1.4E+66,6.1E+66,2.6E+67,1.1E+68,4.6E+68,1.9E+69,7.9E+69,3.2E+70,1.3E+71,5.1E+71,2.0E+72,8.0E+72,3.1E+73,1.2E+74,4.6E+74,1.7E+75,6.6E+75,2.5E+76,9.1E+76,3.4E+77,1.2E+78,4.5E+78,1.6E+79,5.8E+79,2.1E+80,7.4E+80,2.6E+81,9.2E+81,3.2E+82,1.1E+83,3.9E+83,1.3E+84,4.5E+84,1.5E+85,5.2E+85,1.8E+86,5.9E+86,2.0E+87,6.5E+87,2.2E+88,7.1E+88,2.3E+89,7.6E+89,2.5E+90,7.9E+90,2.6E+91,8.2E+91,2.6E+92,8.4E+92,2.7E+93,8.4E+93,2.6E+94,8.3E+94,2.6E+95,8.1E+95,2.5E+96,7.7E+96,2.4E+97,7.3E+97,2.2E+98,6.8E+98,2.1E+99,6.3E+99,1.9E+100,5.8E+100,1.7E+101,5.2E+101,1.6E+102,4.6E+102,1.4E+103,4.1E+103,1.2E+104,3.6E+104,1.0E+105,3.1E+105,9.0E+105,2.6E+106,7.6E+106,2.2E+107,6.4E+107
117,5.7E+30,4.2E+32,1.6E+34,4.3E+35,8.9E+36,1.5E+38,2.3E+39,3.0E+40,3.5E+41,3.8E+42,3.9E+43,3.6E+44,3.2E+45,2.7E+46,2.1E+47,1.6E+48,1.2E+49,8.4E+49,5.7E+50,3.7E+51,2.4E+52,1.5E+53,8.8E+53,5.2E+54,3.0E+55,1.7E+56,9.1E+56,4.9E+57,2.6E+58,1.3E+59,6.7E+59,3.3E+60,1.6E+61,7.9E+61,3.7E+62,1.8E+63,8.1E+63,3.7E+64,1.7E+65,7.4E+65,3.2E+66,1.4E+67,6.0E+67,2.6E+68,1.1E+69,4.5E+69,1.8E+70,7.5E+70,3.0E+71,1.2E+72,4.8E+72,1.9E+73,7.4E+73,2.9E+74,1.1E+75,4.2E+75,1.6E+76,6.0E+76,2.2E+77,8.3E+77,3.0E+78,1.1E+79,4.0E+79,1.5E+80,5.2E+80,1.9E+81,6.6E+81,2.3E+82,8.2E+82,2.8E+83,9.8E+83,3.4E+84,1.2E+85,4.0E+85,1.3E+86,4.5E+86,1.5E+87,5.1E+87,1.7E+88,5.6E+88,1.9E+89,6.1E+89,2.0E+90,6.5E+90,2.1E+91,6.8E+91,2.2E+92,7.1E+92,2.3E+93,7.2E+93,2.3E+94,7.2E+94,2.3E+95,7.1E+95,2.2E+96,6.9E+96,2.1E+97,6.6E+97,2.0E+98,6.2E+98,1.9E+99,5.8E+99,1.8E+100,5.4E+100,1.6E+101,4.9E+101,1.5E+102,4.4E+102,1.3E+103,3.9E+103,1.2E+104,3.5E+104,1.0E+105,3.0E+105,8.9E+105,2.6E+106,7.6E+106,2.2E+107,6.5E+107,1.9E+108
118,1.0E+31,7.8E+32,3.0E+34,8.1E+35,1.7E+37,2.9E+38,4.4E+39,5.8E+40,6.9E+41,7.5E+42,7.6E+43,7.2E+44,6.4E+45,5.4E+46,4.3E+47,3.3E+48,2.4E+49,1.7E+50,1.2E+51,7.8E+51,5.0E+52,3.1E+53,1.9E+54,1.1E+55,6.3E+55,3.5E+56,2.0E+57,1.1E+58,5.5E+58,2.9E+59,1.5E+60,7.3E+60,3.6E+61,1.7E+62,8.3E+62,3.9E+63,1.8E+64,8.3E+64,3.8E+65,1.7E+66,7.4E+66,3.2E+67,1.4E+68,5.9E+68,2.5E+69,1.0E+70,4.3E+70,1.8E+71,7.2E+71,2.9E+72,1.1E+73,4.5E+73,1.8E+74,6.9E+74,2.7E+75,1.0E+76,3.9E+76,1.5E+77,5.5E+77,2.0E+78,7.5E+78,2.8E+79,1.0E+80,3.6E+80,1.3E+81,4.7E+81,1.7E+82,5.9E+82,2.1E+83,7.2E+83,2.5E+84,8.7E+84,3.0E+85,1.0E+86,3.5E+86,1.2E+87,4.0E+87,1.3E+88,4.5E+88,1.5E+89,4.9E+89,1.6E+90,5.3E+90,1.7E+91,5.6E+91,1.8E+92,5.9E+92,1.9E+93,6.1E+93,1.9E+94,6.1E+94,1.9E+95,6.1E+95,1.9E+96,6.0E+96,1.9E+97,5.9E+97,1.8E+98,5.6E+98,1.7E+99,5.3E+99,1.6E+100,5.0E+100,1.5E+101,4.6E+101,1.4E+102,4.2E+102,1.3E+103,3.8E+103,1.1E+104,3.3E+104,9.9E+104,2.9E+105,8.7E+105,2.6E+106,7.5E+106,2.2E+107,6.5E+107,1.9E+108,5.5E+108
119,1.9E+31,1.4E+33,5.6E+34,1.5E+36,3.2E+37,5.6E+38,8.4E+39,1.1E+41,1.3E+42,1.5E+43,1.5E+44,1.4E+45,1.3E+46,1.1E+47,8.8E+47,6.8E+48,5.0E+49,3.5E+50,2.4E+51,1.6E+52,1.0E+53,6.5E+53,3.9E+54,2.3E+55,1.3E+56,7.6E+56,4.2E+57,2.3E+58,1.2E+59,6.3E+59,3.2E+60,1.6E+61,8.0E+61,3.9E+62,1.9E+63,8.8E+63,4.1E+64,1.9E+65,8.5E+65,3.8E+66,1.7E+67,7.4E+67,3.2E+68,1.4E+69,5.8E+69,2.4E+70,1.0E+71,4.2E+71,1.7E+72,6.8E+72,2.7E+73,1.1E+74,4.3E+74,1.7E+75,6.4E+75,2.5E+76,9.4E+76,3.6E+77,1.3E+78,5.0E+78,1.8E+79,6.8E+79,2.5E+80,9.0E+80,3.3E+81,1.2E+82,4.2E+82,1.5E+83,5.2E+83,1.8E+84,6.4E+84,2.2E+85,7.6E+85,2.6E+86,8.9E+86,3.0E+87,1.0E+88,3.5E+88,1.2E+89,3.9E+89,1.3E+90,4.2E+90,1.4E+91,4.6E+91,1.5E+92,4.9E+92,1.6E+93,5.1E+93,1.6E+94,5.2E+94,1.7E+95,5.3E+95,1.7E+96,5.3E+96,1.7E+97,5.2E+97,1.6E+98,5.0E+98,1.6E+99,4.8E+99,1.5E+100,4.5E+100,1.4E+101,4.2E+101,1.3E+102,3.9E+102,1.2E+103,3.5E+103,1.1E+104,3.2E+104,9.5E+104,2.8E+105,8.4E+105,2.5E+106,7.4E+106,2.2E+107,6.4E+107,1.9E+108,5.5E+108,1.6E+109
